domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered
bio,250,0.008,0.5,201,0.47600695731847703,0.7652478677021195,0.31711870542041964,0.45876506153790264,True
bio,250,0.008,0.5,202,0.4776846432017204,0.7660814034695438,0.31584785822314027,0.4379699625814667,True
bio,250,0.008,0.5,203,0.47753340594508153,0.7660415455940651,0.3171404583675045,0.45892436284720234,True
bio,250,0.008,0.5,204,0.4746065448457999,0.7646410133515896,0.3184032959420649,0.4534453062072033,True
bio,250,0.008,0.5,205,0.4767457171271186,0.7658969164950099,0.315800465292833,0.4389692699905769,True
bio,250,0.008,0.5,206,0.47751809137840473,0.7663173141939394,0.3180451250515459,0.45266271367745015,True
bio,250,0.008,0.5,207,0.4765318471582145,0.765695447972332,0.3166199677892605,0.44636301527406574,True
bio,250,0.008,0.5,208,0.4770882753410265,0.7662483104750959,0.3165798562955931,0.46372445823471403,True
bio,250,0.008,0.5,209,0.47644425296122506,0.7654433762517088,0.318027985617591,0.46703508174968694,True
bio,250,0.008,0.5,210,0.47569476946831024,0.7654259461444117,0.3152520801714288,0.4455721220755389,True
bio,250,0.0085,0.2,201,0.5083402892629216,0.7931812004798974,0.30315203903153076,0.4534185364238966,True
bio,250,0.0085,0.2,202,0.510017975146165,0.7940147362473217,0.30188119183425133,0.4324288978887752,True
bio,250,0.0085,0.2,203,0.5098667378895262,0.793974878371843,0.30317379197861555,0.45357983509348754,True
bio,250,0.0085,0.2,204,0.5069398767902445,0.7925743461293675,0.30443662955317596,0.4480697042165871,True
bio,250,0.0085,0.2,205,0.5090790490715632,0.7938302492727878,0.3018337989039441,0.4334338284354429,True
bio,250,0.0085,0.2,206,0.5098514233228493,0.7942506469717173,0.304078458662657,0.4472737797739371,True
bio,250,0.0085,0.2,207,0.5088651791026592,0.7936287807501099,0.30265330140037155,0.4408957348375136,True
bio,250,0.0085,0.2,208,0.509421607285471,0.7941816432528738,0.30261318990670416,0.45842129382284386,True
bio,250,0.0085,0.2,209,0.5087775849056696,0.7933767090294866,0.30406131922870205,0.4617942821602347,True
bio,250,0.0085,0.2,210,0.5080281014127549,0.7933592789221896,0.30128541378253987,0.4400742584889312,True
bio,250,0.0085,0.3,201,0.5003402892629216,0.7849812004798973,0.30725203903153075,0.4550187878898623,True
bio,250,0.0085,0.3,202,0.502017975146165,0.7858147362473218,0.3059811918342514,0.4340853127309901,True
bio,250,0.0085,0.3,203,0.5018667378895262,0.785774878371843,0.3072737919786156,0.45517950275320307,True
bio,250,0.0085,0.3,204,0.4989398767902445,0.7843743461293675,0.308536629553176,0.44967799084509497,True
bio,250,0.0085,0.3,205,0.5010790490715632,0.7856302492727878,0.30593379890394407,0.4350886721057519,True
bio,250,0.0085,0.3,206,0.5018514233228493,0.7860506469717172,0.30817845866265703,0.44888601009404316,True
bio,250,0.0085,0.3,207,0.5008651791026592,0.7854287807501099,0.3067533014003716,0.4425308909877103,True
bio,250,0.0085,0.3,208,0.501421607285471,0.7859816432528738,0.3067131899067042,0.46000912054502896,True
bio,250,0.0085,0.3,209,0.5007775849056696,0.7851767090294866,0.30816131922870205,0.46336362243419327,True
bio,250,0.0085,0.3,210,0.5000281014127549,0.7851592789221895,0.3053854137825399,0.4417186127880363,True
bio,250,0.0085,0.4,201,0.49234028926292167,0.7767812004798973,0.31135203903153075,0.45659319635861906,True
bio,250,0.0085,0.4,202,0.49401797514616497,0.7776147362473217,0.31008119183425137,0.435716696863852,True
bio,250,0.0085,0.4,203,0.4938667378895262,0.7775748783718429,0.3113737919786156,0.45675332515703315,True
bio,250,0.0085,0.4,204,0.4909398767902445,0.7761743461293674,0.31263662955317595,0.45126086130091664,True
bio,250,0.0085,0.4,205,0.49307904907156325,0.7774302492727877,0.31003379890394406,0.43671841729899447,True
bio,250,0.0085,0.4,206,0.4938514233228493,0.7778506469717172,0.312278458662657,0.4504727994205612,True
bio,250,0.0085,0.4,207,0.4928651791026591,0.7772287807501099,0.3108533014003716,0.444140672335045,True
bio,250,0.0085,0.4,208,0.4934216072854711,0.7777816432528737,0.31081318990670415,0.4615708434317117,True
bio,250,0.0085,0.4,209,0.49277758490566964,0.7769767090294866,0.31226131922870204,0.46490700746492913,True
bio,250,0.0085,0.4,210,0.4920281014127548,0.7769592789221895,0.30948541378253985,0.44333740675404576,True
bio,250,0.0085,0.5,201,0.48434028926292166,0.7685812004798972,0.31545203903153074,0.45814238283658076,True
bio,250,0.0085,0.5,202,0.48601797514616496,0.7694147362473217,0.31418119183425136,0.43732361340535,True
bio,250,0.0085,0.5,203,0.48586673788952617,0.7693748783718429,0.3154737919786156,0.45830192364437505,True
bio,250,0.0085,0.5,204,0.4829398767902445,0.7679743461293674,0.31673662955317594,0.4528189133483399,True
bio,250,0.0085,0.5,205,0.4850790490715632,0.7692302492727878,0.314133798903944,0.43832363070843233,True
bio,250,0.0085,0.5,206,0.4858514233228493,0.7696506469717174,0.31637845866265707,0.4520347452277173,True
bio,250,0.0085,0.5,207,0.48486517910265914,0.7690287807501099,0.31495330140037164,0.4457256649915486,True
bio,250,0.0085,0.5,208,0.48542160728547107,0.7695816432528738,0.3149131899067042,0.46310710095436425,True
bio,250,0.0085,0.5,209,0.48477758490566963,0.7687767090294865,0.3163613192287021,0.466425075880103,True
bio,250,0.0085,0.5,210,0.4840281014127548,0.7687592789221895,0.31358541378253985,0.4449312317668158,True
bio,250,0.009,0.2,201,0.5166736212073663,0.7965145332576751,0.3014853726426418,0.4527604935422763,True
bio,250,0.009,0.2,202,0.5183513070906096,0.7973480690250996,0.3002145254453624,0.4317482704672579,True
bio,250,0.009,0.2,203,0.5182000698339708,0.7973082111496208,0.3015071255897267,0.45292202880539695,True
bio,250,0.009,0.2,204,0.5152732087346892,0.7959076789071455,0.30276996316428706,0.4474085225910128,True
bio,250,0.009,0.2,205,0.5174123810160078,0.7971635820505656,0.30016713251505506,0.4327538194744357,True
bio,250,0.009,0.2,206,0.5181847552672939,0.7975839797494951,0.30241179227376813,0.44661098800027754,True
bio,250,0.009,0.2,207,0.5171985110471037,0.7969621135278878,0.3009866350114827,0.4402236452837363,True
bio,250,0.009,0.2,208,0.5177549392299158,0.7975149760306515,0.30094652351781526,0.45776822288931723,True
bio,250,0.009,0.2,209,0.5171109168501143,0.7967100418072643,0.30239465283981315,0.4611487684580504,True
bio,250,0.009,0.2,210,0.5163614333571995,0.7966926116999673,0.2996187473936509,0.4393983755656515,True
bio,250,0.009,0.3,201,0.5086736212073663,0.7883145332576751,0.3055853726426418,0.45437143250504575,True
bio,250,0.009,0.3,202,0.5103513070906096,0.7891480690250995,0.30431452544536247,0.4334150253446512,True
bio,250,0.009,0.3,203,0.5102000698339708,0.7891082111496208,0.3056071255897266,0.4545323849799414,True
bio,250,0.009,0.3,204,0.5072732087346892,0.7877076789071454,0.30686996316428705,0.44902731629236714,True
bio,250,0.009,0.3,205,0.5094123810160078,0.7889635820505656,0.3042671325150551,0.43441903178993646,True
bio,250,0.009,0.3,206,0.5101847552672939,0.7893839797494951,0.30651179227376807,0.4482337353913563,True
bio,250,0.009,0.3,207,0.5091985110471038,0.7887621135278878,0.30508663501148264,0.4418692881933114,True
bio,250,0.009,0.3,208,0.5097549392299157,0.7893149760306517,0.30504652351781525,0.45936684835302755,True
bio,250,0.009,0.3,209,0.5091109168501143,0.7885100418072644,0.3064946528398132,0.4627288471461294,True
bio,250,0.009,0.3,210,0.5083614333571995,0.7884926116999673,0.3037187473936509,0.4410532935943288,True
bio,250,0.009,0.4,201,0.5006736212073662,0.7801145332576751,0.30968537264264184,0.45595627020023904,True
bio,250,0.009,0.4,202,0.5023513070906096,0.7809480690250995,0.3084145254453624,0.4350565156625077,True
bio,250,0.009,0.4,203,0.5022000698339708,0.7809082111496208,0.30970712558972663,0.4561166374870663,True
bio,250,0.009,0.4,204,0.49927320873468917,0.7795076789071455,0.31096996316428704,0.4506204453390173,True
bio,250,0.009,0.4,205,0.5014123810160079,0.7807635820505655,0.3083671325150551,0.43605891027498,True
bio,250,0.009,0.4,206,0.502184755267294,0.7811839797494952,0.3106117922737681,0.4498307934356085,True
bio,250,0.009,0.4,207,0.5011985110471038,0.7805621135278877,0.30918663501148264,0.4434893127602707,True
bio,250,0.009,0.4,208,0.5017549392299157,0.7811149760306516,0.30914652351781524,0.4609391043376543,True
bio,250,0.009,0.4,209,0.5011109168501143,0.7803100418072644,0.31059465283981313,0.4642827048450497,True
bio,250,0.009,0.4,210,0.5003614333571995,0.7802926116999673,0.30781874739365095,0.4426824055522027,True
bio,250,0.009,0.5,201,0.4926736212073663,0.7719145332576752,0.31378537264264184,0.4575156358894327,True
bio,250,0.009,0.5,202,0.49435130709060965,0.7727480690250995,0.31251452544536246,0.43667331153769934,True
bio,250,0.009,0.5,203,0.4942000698339708,0.7727082111496208,0.3138071255897266,0.4576754159295418,True
bio,250,0.009,0.5,204,0.49127320873468916,0.7713076789071454,0.31506996316428704,0.4521885152690793,True
bio,250,0.009,0.5,205,0.4934123810160079,0.7725635820505656,0.31246713251505515,0.4376740286922251,True
bio,250,0.009,0.5,206,0.494184755267294,0.7729839797494951,0.3147117922737681,0.45140276736573987,True
bio,250,0.009,0.5,207,0.4931985110471038,0.7723621135278876,0.31328663501148263,0.44508431257982817,True
bio,250,0.009,0.5,208,0.4937549392299157,0.7729149760306516,0.3132465235178153,0.4624856379566966,True
bio,250,0.009,0.5,209,0.4931109168501143,0.7721100418072645,0.3146946528398132,0.4658109888793221,True
bio,250,0.009,0.5,210,0.4923614333571995,0.7720926116999673,0.31191874739365094,0.44428631038238353,True
bio,250,0.0095,0.2,201,0.5250069531518111,0.7998478660354531,0.2998187062537528,0.45209803035773843,True
bio,250,0.0095,0.2,202,0.5266846390350544,0.8006814018028775,0.2985478590564735,0.43106337127043476,True
bio,250,0.0095,0.2,203,0.5265334017784157,0.8006415439273987,0.2998404592008377,0.4522598017582218,True
bio,250,0.0095,0.2,204,0.5236065406791338,0.7992410116849232,0.3011032967753981,0.44674299691946967,True
bio,250,0.0095,0.2,205,0.5257457129604526,0.8004969148283435,0.2985004661261662,0.432069526661407,True
bio,250,0.0095,0.2,206,0.5265180872117387,0.800917312527273,0.3007451258848791,0.4459438481569193,True
bio,250,0.0095,0.2,207,0.5255318429915485,0.8002954463056657,0.2993199686225937,0.43954722142440406,True
bio,250,0.0095,0.2,208,0.5260882711743604,0.8008483088084295,0.29927985712892624,0.4571106842305041,True
bio,250,0.0095,0.2,209,0.525444248794559,0.8000433745850424,0.3007279864509242,0.460498811511185,True
bio,250,0.0095,0.2,210,0.5246947653016443,0.8000259444777452,0.297952081004762,0.4387181264007018,True
bio,250,0.0095,0.3,201,0.517006953151811,0.791647866035453,0.30391870625375283,0.45371976424339644,True
bio,250,0.0095,0.3,202,0.5186846390350544,0.7924814018028775,0.30264785905647346,0.432740563306795,True
bio,250,0.0095,0.3,203,0.5185334017784157,0.7924415439273987,0.30394045920083773,0.4538809539335255,True
bio,250,0.0095,0.3,204,0.5156065406791338,0.7910410116849232,0.3052032967753981,0.44837240099697667,True
bio,250,0.0095,0.3,205,0.5177457129604526,0.7922969148283434,0.30260046612616615,0.4337452053779636,True
bio,250,0.0095,0.3,206,0.5185180872117388,0.7927173125272731,0.30484512588487916,0.4475772158652892,True
bio,250,0.0095,0.3,207,0.5175318429915485,0.7920954463056656,0.30341996862259374,0.44120345230055386,True
bio,250,0.0095,0.3,208,0.5180882711743604,0.7926483088084294,0.3033798571289263,0.45872021897483306,True
bio,250,0.0095,0.3,209,0.517444248794559,0.7918433745850423,0.3048279864509242,0.4620897392108045,True
bio,250,0.0095,0.3,210,0.5166947653016443,0.7918259444777452,0.30205208100476205,0.44038371028336154,True
bio,250,0.0095,0.4,201,0.509006953151811,0.783447866035453,0.3080187062537528,0.4553151351380974,True
bio,250,0.0095,0.4,202,0.5106846390350543,0.7842814018028774,0.3067478590564735,0.43439225401130704,True
bio,250,0.0095,0.4,203,0.5105334017784156,0.7842415439273986,0.30804045920083767,0.45547574057338336,True
bio,250,0.0095,0.4,204,0.5076065406791338,0.7828410116849234,0.30930329677539803,0.4499758886880858,True
bio,250,0.0095,0.4,205,0.5097457129604526,0.7840969148283434,0.30670046612616614,0.4353953119588141,True
bio,250,0.0095,0.4,206,0.5105180872117387,0.784517312527273,0.3089451258848792,0.4491846426304689,True
bio,250,0.0095,0.4,207,0.5095318429915485,0.7838954463056657,0.30751996862259373,0.4428338181677425,True
bio,250,0.0095,0.4,208,0.5100882711743604,0.7844483088084295,0.30747985712892634,0.46030311497979304,True
bio,250,0.0095,0.4,209,0.5094442487945591,0.7836433745850422,0.30892798645092423,0.4636541765350396,True
bio,250,0.0095,0.4,210,0.5086947653016443,0.7836259444777453,0.30615208100476193,0.4420232391973169,True
bio,250,0.0095,0.5,201,0.501006953151811,0.7752478660354529,0.3121187062537529,0.45688478069621213,True
bio,250,0.0095,0.5,202,0.5026846390350543,0.7760814018028775,0.3108478590564735,0.43601902060880077,True
bio,250,0.0095,0.5,203,0.5025334017784155,0.7760415439273988,0.3121404592008377,0.4570447996817695,True
bio,250,0.0095,0.5,204,0.49960654067913385,0.7746410116849234,0.3134032967753981,0.4515540734315271,True
bio,250,0.0095,0.5,205,0.5017457129604527,0.7758969148283434,0.31080046612616613,0.43702042734659713,True
bio,250,0.0095,0.5,206,0.5025180872117387,0.7763173125272731,0.31304512588487915,0.45076674156998975,True
bio,250,0.0095,0.5,207,0.5015318429915485,0.7756954463056657,0.3116199686225937,0.4444389202241775,True
bio,250,0.0095,0.5,208,0.5020882711743604,0.7762483088084295,0.3115798571289263,0.4618600281476267,True
bio,250,0.0095,0.5,209,0.5014442487945591,0.7754433745850423,0.31302798645092417,0.4651927796538022,True
bio,250,0.0095,0.5,210,0.5006947653016443,0.7754259444777453,0.310252081004762,0.44363731977023146,True
bio,250,0.01,0.2,201,0.5333402850962556,0.8031811988132308,0.29815203986486394,0.4514311021811184,True
bio,250,0.01,0.2,202,0.535017970979499,0.8040147345806553,0.29688119266758456,0.4303741599557296,True
bio,250,0.01,0.2,203,0.5348667337228602,0.8039748767051766,0.2981737928119487,0.4515931092374266,True
bio,250,0.01,0.2,204,0.5319398726235786,0.8025743444627013,0.29943663038650914,0.4460730842494682,True
bio,250,0.01,0.2,205,0.5340790449048973,0.8038302476061213,0.2968337997372772,0.4313809093879765,True
bio,250,0.01,0.2,206,0.5348514191561833,0.8042506453050509,0.2990784594959902,0.445272317316518,True
bio,250,0.01,0.2,207,0.5338651749359931,0.8036287790834435,0.2976533022337048,0.4388664211959778,True
bio,250,0.01,0.2,208,0.534421603118805,0.8041816415862074,0.2976131907400374,0.4564486318427958,True
bio,250,0.01,0.2,209,0.5337775807390037,0.8033767073628201,0.29906132006203523,0.4598443652851297,True
bio,250,0.01,0.2,210,0.5330280972460889,0.8033592772555231,0.29628541461587304,0.4380334685477296,True
bio,250,0.01,0.3,201,0.5253402850962556,0.7949811988132308,0.30225203986486393,0.45306373986033044,True
bio,250,0.01,0.3,202,0.527017970979499,0.7958147345806553,0.3009811926675846,0.43206188749504704,True
bio,250,0.01,0.3,203,0.5268667337228602,0.7957748767051765,0.3022737928119487,0.45322516634547566,True
bio,250,0.01,0.3,204,0.5239398726235784,0.7943743444627012,0.30353663038650913,0.44771320336510123,True
bio,250,0.01,0.3,205,0.5260790449048972,0.7956302476061213,0.30093379973727724,0.43306715349419234,True
bio,250,0.01,0.3,206,0.5268514191561833,0.7960506453050509,0.3031784594959902,0.4469164099443691,True
bio,250,0.01,0.3,207,0.525865174935993,0.7954287790834434,0.3017533022337047,0.44053334255243526,True
bio,250,0.01,0.3,208,0.526421603118805,0.7959816415862074,0.30171319074003744,0.45806918792069073,True
bio,250,0.01,0.3,209,0.5257775807390037,0.79517670736282,0.3031613200620353,0.46144625411770723,True
bio,250,0.01,0.3,210,0.5250280972460889,0.7951592772555232,0.30038541461587304,0.43970982172942114,True
bio,250,0.01,0.4,201,0.5173402850962557,0.7867811988132309,0.306352039864864,0.4546697493142898,True
bio,250,0.01,0.4,202,0.519017970979499,0.7876147345806553,0.30508119266758454,0.4337238739622913,True
bio,250,0.01,0.4,203,0.5188667337228602,0.7875748767051765,0.30637379281194876,0.454830592535573,True
bio,250,0.01,0.4,204,0.5159398726235784,0.7861743444627012,0.3076366303865092,0.44932715105966736,True
bio,250,0.01,0.4,205,0.5180790449048972,0.7874302476061213,0.3050337997372773,0.4347275841611703,True
bio,250,0.01,0.4,206,0.5188514191561833,0.7878506453050509,0.3072784594959902,0.44853430673642936,True
bio,250,0.01,0.4,207,0.517865174935993,0.7872287790834435,0.30585330223370477,0.44217414905665764,True
bio,250,0.01,0.4,208,0.5184216031188051,0.7877816415862073,0.3058131907400374,0.4596628323204651,True
bio,250,0.01,0.4,209,0.5177775807390037,0.7869767073628202,0.30726132006203527,0.4630213794858379,True
bio,250,0.01,0.4,210,0.5170280972460889,0.7869592772555232,0.3044854146158731,0.44135986783335,True
bio,250,0.01,0.5,201,0.5093402850962556,0.778581198813231,0.31045203986486386,0.4562497767305553,True
bio,250,0.01,0.5,202,0.511017970979499,0.7794147345806554,0.3091811926675846,0.43536070380137165,True
bio,250,0.01,0.5,203,0.5108667337228601,0.7793748767051766,0.31047379281194876,0.4564100343534968,True
bio,250,0.01,0.5,204,0.5079398726235784,0.7779743444627011,0.31173663038650923,0.4509155488017863,True
bio,250,0.01,0.5,205,0.5100790449048973,0.7792302476061214,0.3091337997372772,0.4363627896241941,True
bio,250,0.01,0.5,206,0.5108514191561833,0.7796506453050508,0.31137845949599025,0.4501266288238788,True
bio,250,0.01,0.5,207,0.5098651749359931,0.7790287790834435,0.30995330223370476,0.4437894496319669,True
bio,250,0.01,0.5,208,0.510421603118805,0.7795816415862074,0.30991319074003737,0.4612302298828201,True
bio,250,0.01,0.5,209,0.5097775807390036,0.7787767073628201,0.3113613200620353,0.46457040655644005,True
bio,250,0.01,0.5,210,0.5090280972460889,0.7787592772555231,0.30858541461587313,0.44298422129537346,True
bio,250,0.0105,0.2,201,0.5416736170407005,0.8065145315910088,0.2964853734759749,0.4507596637188061,True
bio,250,0.0105,0.2,202,0.5433513029239437,0.8073480673584332,0.2952145262786956,0.42968059567096917,True
bio,250,0.0105,0.2,203,0.5432000656673049,0.8073082094829545,0.2965071264230598,0.4509219059234058,True
bio,250,0.0105,0.2,204,0.5402732045680232,0.805907677240479,0.29776996399762024,0.44539874106037974,True
bio,250,0.0105,0.2,205,0.542412376849342,0.8071635803838992,0.2951671333483883,0.4306879265308796,True
bio,250,0.0105,0.2,206,0.5431847511006281,0.8075839780828287,0.2974117931071013,0.4445963519847831,True
bio,250,0.0105,0.2,207,0.5421985068804379,0.8069621118612214,0.2959866358448158,0.4381812019888616,True
bio,250,0.0105,0.2,208,0.5427549350632498,0.8075149743639852,0.29594652435114843,0.45578201908881727,True
bio,250,0.0105,0.2,209,0.5421109126834484,0.806710040140598,0.2973946536731463,0.4591853831072474,True
bio,250,0.0105,0.2,210,0.5413614291905336,0.8066926100333011,0.29461874822698414,0.4373443590084046,True
bio,250,0.0105,0.3,201,0.5336736170407004,0.7983145315910087,0.30058537347597497,0.45240331553118257,True
bio,250,0.0105,0.3,202,0.5353513029239437,0.7991480673584332,0.2993145262786956,0.4313789582966586,True
bio,250,0.0105,0.3,203,0.5352000656673049,0.7991082094829544,0.30060712642305976,0.4525649783666414,True
bio,250,0.0105,0.3,204,0.5322732045680232,0.797707677240479,0.3018699639976202,0.44704968125718964,True
bio,250,0.0105,0.3,205,0.534412376849342,0.7989635803838993,0.2992671333483883,0.43238483626758994,True
bio,250,0.0105,0.3,206,0.5351847511006281,0.7993839780828287,0.3015117931071013,0.4462512755125075,True
bio,250,0.0105,0.3,207,0.5341985068804379,0.7987621118612215,0.3000866358448159,0.43985891766704766,True
bio,250,0.0105,0.3,208,0.5347549350632498,0.7993149743639852,0.3000465243511484,0.45741371009308407,True
bio,250,0.0105,0.3,209,0.5341109126834485,0.798510040140598,0.3014946536731463,0.4607983467445391,True
bio,250,0.0105,0.3,210,0.5333614291905336,0.7984926100333011,0.2987187482269841,0.43903158627623395,True
bio,250,0.0105,0.4,201,0.5256736170407004,0.7901145315910088,0.30468537347597496,0.45402007031402514,True
bio,250,0.0105,0.4,202,0.5273513029239437,0.7909480673584331,0.30341452627869564,0.43305133709548677,True
bio,250,0.0105,0.4,203,0.5272000656673049,0.7909082094829545,0.30470712642305975,0.4541811509357828,True
bio,250,0.0105,0.4,204,0.5242732045680232,0.7895076772404791,0.3059699639976202,0.44867419164093725,True
bio,250,0.0105,0.4,205,0.526412376849342,0.7907635803838993,0.3033671333483883,0.43405568821594465,True
bio,250,0.0105,0.4,206,0.5271847511006281,0.7911839780828288,0.3056117931071013,0.44787974496144445,True
bio,250,0.0105,0.4,207,0.5261985068804379,0.7905621118612214,0.30418663584481576,0.44151026542148464,True
bio,250,0.0105,0.4,208,0.5267549350632499,0.7911149743639853,0.3041465243511485,0.45901821273898025,True
bio,250,0.0105,0.4,209,0.5261109126834485,0.790310040140598,0.3055946536731463,0.46238427006164334,True
bio,250,0.0105,0.4,210,0.5253614291905336,0.7902926100333011,0.3028187482269841,0.44069225109413035,True
bio,250,0.0105,0.5,201,0.5176736170407004,0.7819145315910088,0.308785373475975,0.45561058293130224,True
bio,250,0.0105,0.5,202,0.5193513029239437,0.7827480673584332,0.3075145262786956,0.43469832384365453,True
bio,250,0.0105,0.5,203,0.5192000656673049,0.7827082094829544,0.3088071264230598,0.4557710788618441,True
bio,250,0.0105,0.5,204,0.5162732045680232,0.781307677240479,0.3100699639976202,0.45027290184195284,True
bio,250,0.0105,0.5,205,0.5184123768493419,0.7825635803838992,0.3074671333483883,0.4357010780186659,True
bio,250,0.0105,0.5,206,0.5191847511006281,0.7829839780828288,0.30971179310710123,0.44948238960778,True
bio,250,0.0105,0.5,207,0.5181985068804379,0.7823621118612214,0.3082866358448158,0.44313586202509,True
bio,250,0.0105,0.5,208,0.5187549350632499,0.7829149743639853,0.3082465243511484,0.46059620095845244,True
bio,250,0.0105,0.5,209,0.5181109126834483,0.782110040140598,0.3096946536731463,0.46394382737721945,True
bio,250,0.0105,0.5,210,0.5173614291905336,0.7820926100333011,0.3069187482269841,0.44232697583218145,True
bio,250,0.011,0.2,201,0.5500069489851451,0.8098478643687865,0.2948187070870861,0.4500836690624918,True
bio,250,0.011,0.2,202,0.5516846348683884,0.8106814001362111,0.2935478598898067,0.42898263704631145,True
bio,250,0.011,0.2,203,0.5515333976117496,0.8106415422607323,0.29484046003417086,0.4502461458812136,True
bio,250,0.011,0.2,204,0.5486065365124678,0.8092410100182569,0.2961032976087313,0.44471992325401144,True
bio,250,0.011,0.2,205,0.5507457087937866,0.810496913161677,0.2935004669594994,0.42999053644377994,True
bio,250,0.011,0.2,206,0.5515180830450727,0.8109173108606067,0.29574512671821235,0.4439159080910873,True
bio,250,0.011,0.2,207,0.5505318388248824,0.8102954446389993,0.2943199694559269,0.43749152063851277,True
bio,250,0.011,0.2,208,0.5510882670076944,0.8108483071417631,0.2942798579622595,0.4551107986864755,True
bio,250,0.011,0.2,209,0.5504442446278931,0.810043372918376,0.29572798728425737,0.45852181765567696,True
bio,250,0.011,0.2,210,0.5496947611349782,0.810025942811079,0.2929520818380952,0.4366507542234175,True
bio,250,0.011,0.3,201,0.5420069489851451,0.8016478643687868,0.298918707087086,0.4517384468414467,True
bio,250,0.011,0.3,202,0.5436846348683884,0.802481400136211,0.2976478598898067,0.43069173560079954,True
bio,250,0.011,0.3,203,0.5435333976117495,0.8024415422607323,0.2989404600341709,0.4519003455574286,True
bio,250,0.011,0.3,204,0.5406065365124678,0.8010410100182569,0.3002032976087313,0.44638179197898276,True
bio,250,0.011,0.3,205,0.5427457087937866,0.8022969131616772,0.2976004669594994,0.43169821332391706,True
bio,250,0.011,0.3,206,0.5435180830450727,0.8027173108606066,0.29984512671821234,0.44558176990005316,True
bio,250,0.011,0.3,207,0.5425318388248824,0.8020954446389992,0.2984199694559269,0.43918013582910065,True
bio,250,0.011,0.3,208,0.5430882670076944,0.802648307141763,0.2983798579622595,0.45675373977632133,True
bio,250,0.011,0.3,209,0.5424442446278931,0.8018433729183759,0.29982798728425736,0.46014597134666746,True
bio,250,0.011,0.3,210,0.5416947611349783,0.8018259428110789,0.2970520818380952,0.43834896172838184,True
bio,250,0.011,0.4,201,0.5340069489851451,0.7934478643687867,0.303018707087086,0.45336605515633355,True
bio,250,0.011,0.4,202,0.5356846348683884,0.7942814001362111,0.3017478598898067,0.4323746045115428,True
bio,250,0.011,0.4,203,0.5355333976117496,0.7942415422607323,0.3030404600341709,0.4535273727694126,True
bio,250,0.011,0.4,204,0.5326065365124679,0.7928410100182568,0.30430329760873126,0.4480169690861405,True
bio,250,0.011,0.4,205,0.5347457087937866,0.794096913161677,0.3017004669594994,0.43337958497279233,True
bio,250,0.011,0.4,206,0.5355180830450726,0.7945173108606066,0.30394512671821233,0.44722091598160807,True
bio,250,0.011,0.4,207,0.5345318388248824,0.7938954446389993,0.3025199694559269,0.44084212674387513,True
bio,250,0.011,0.4,208,0.5350882670076944,0.7944483071417631,0.30247985796225946,0.45836921202171543,True
bio,250,0.011,0.4,209,0.534444244627893,0.7936433729183759,0.3039279872842574,0.4617428040298844,True
bio,250,0.011,0.4,210,0.5336947611349783,0.7936259428110789,0.30115208183809516,0.4400203480951656,True
bio,250,0.011,0.5,201,0.5260069489851451,0.7852478643687866,0.307118707087086,0.45496715769364693,True
bio,250,0.011,0.5,202,0.5276846348683883,0.7860814001362111,0.30584785988980673,0.4340318430023834,True
bio,250,0.011,0.5,203,0.5275333976117496,0.7860415422607323,0.30714046003417095,0.4551278915797489,True
bio,250,0.011,0.5,204,0.524606536512468,0.7846410100182569,0.30840329760873125,0.44962609250195384,True
bio,250,0.011,0.5,205,0.5267457087937866,0.7858969131616771,0.3058004669594993,0.4350352545575353,True
bio,250,0.011,0.5,206,0.5275180830450726,0.7863173108606065,0.3080451267182124,0.4488339838908941,True
bio,250,0.011,0.5,207,0.5265318388248825,0.7856954446389992,0.30661996945592696,0.44247811813224613,True
bio,250,0.011,0.5,208,0.5270882670076944,0.7862483071417631,0.3065798579622595,0.45995789860178105,True
bio,250,0.011,0.5,209,0.5264442446278931,0.7854433729183758,0.3080279872842574,0.4633129993336672,True
bio,250,0.011,0.5,210,0.5256947611349782,0.7854259428110788,0.3052520818380952,0.44166554375657174,True
bio,250,0.0115,0.2,201,0.5583402809295896,0.8131811971465644,0.29315204069819706,0.4494030716787026,True
bio,250,0.0115,0.2,202,0.5600179668128329,0.814014732913989,0.2918811935009178,0.42828024218601957,True
bio,250,0.0115,0.2,203,0.5598667295561942,0.8139748750385102,0.293173793645282,0.44956578255008467,True
bio,250,0.0115,0.2,204,0.5569398684569126,0.8125743427960348,0.29443663121984237,0.4440365861449938,True
bio,250,0.0115,0.2,205,0.5590790407382312,0.813830245939455,0.2918338005706104,0.4292886969489273,True
bio,250,0.0115,0.2,206,0.5598514149895174,0.8142506436383844,0.29407846032932344,0.44323094097888815,True
bio,250,0.0115,0.2,207,0.5588651707693271,0.8136287774167771,0.292653303067038,0.43679733341637766,True
bio,250,0.0115,0.2,208,0.559421598952139,0.8141816399195408,0.29261319157337057,0.45443492269777996,True
bio,250,0.0115,0.2,209,0.5587775765723377,0.8133767056961537,0.29406132089536846,0.45785362094800597,True
bio,250,0.0115,0.2,210,0.5580280930794229,0.8133592755888567,0.2912854154492063,0.43595261006330105,True
bio,250,0.0115,0.3,201,0.5503402809295896,0.8049811971465645,0.2972520406981971,0.45106908877681906,True
bio,250,0.0115,0.3,202,0.5520179668128329,0.8058147329139889,0.2959811935009177,0.4300001787907047,True
