run_id,domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,sha256_data,cci_ci_lo,cci_ci_hi,survival_ci_lo,survival_ci_hi,cci_ci,survival_ci
20,bio,100,0.003,0.5,104,0.3941943379837586,0.7325350584591269,0.3333204286249037,0.4675081610660656,True,1c6f6c24039ec94f19a3869f4d750fe42a4b92557b0a26e15ed650164c6a3e8a,0.3923957395192169,0.3932674001140798,0.7318889918548777,0.732435817773024,1,1
21,bio,100,0.003,0.5,105,0.39248733270828334,0.7329534427585479,0.3314263390749684,0.47643311731420374,True,34041c8b1893231474cbf856728b9bd4fa3331295681ba97a7d286a367886888,0.3923957395192169,0.3932674001140798,0.7318889918548777,0.732435817773024,1,1
22,bio,100,0.003,0.5,106,0.39443374212409626,0.7324742149408306,0.3330755605613169,0.4632390564651616,True,10a4dec87567e97c4a499116a1c199a66cb285fabdfa506a72ea530bea39cc2e,0.3923957395192169,0.3932674001140798,0.7318889918548777,0.732435817773024,1,1
23,bio,100,0.003,0.5,107,0.3938972667010617,0.732842366711287,0.33362821798941467,0.4568926970749135,True,3316c1c53f16ab3aad5e29efb3c8f5868ef0c33c127d0baf19cacc73ad13cd22,0.3923957395192169,0.3932674001140798,0.7318889918548777,0.732435817773024,1,1
24,bio,100,0.003,0.5,108,0.39239916235424893,0.7320774811450071,0.3340723812423347,0.4551221657141184,True,7cc43488cc705e17d08166db93cb05c6478d49d6cf58be6f996e4bdb7a32f213,0.3923957395192169,0.3932674001140798,0.7318889918548777,0.732435817773024,1,1
25,bio,100,0.004,0.2,101,0.431444507722535,0.7623066565926504,0.3198390258376425,0.4561230606021297,True,5ecbc8047240656b574f247567708d2af222c42d72fe172ab42f593dfb3ebf76,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
26,bio,100,0.004,0.2,102,0.43291081058331077,0.762238913613839,0.3203218227732451,0.46809753304483637,True,7e017c177d6a4fbc17b5c46ae1b1b0f8c1d6d4e3a0afe2198b9611a6558a7682,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
27,bio,100,0.004,0.2,103,0.43301702831946004,0.7636407484485676,0.31860919209020316,0.46001481722944676,True,75562f688d9105ab6b31bf4ebcbbf56d3edd3235706c717dbe6a5b15c6cb9548,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
28,bio,100,0.004,0.2,104,0.4348610018726479,0.7638017240146828,0.31768709584712584,0.46190608136014955,True,5395bac742f580274caa5743145b36b43c1f704268c35b6e451e1d3ca16d1154,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
29,bio,100,0.004,0.2,105,0.43315399659717263,0.7642201083141038,0.31579300629719054,0.4709181841922343,True,9a2497b52db8145ba4a8e6ebdeb3064db2f04c1fc9e987180a082a720c6f8f7c,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
30,bio,100,0.004,0.2,106,0.43510040601298555,0.7637408804963863,0.31744222778353903,0.4575810619604401,True,7c958850688621d0401650e949abd48a98e27a007b2bab2ef59e7b20bf8daa21,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
31,bio,100,0.004,0.2,107,0.43456393058995096,0.7641090322668427,0.31799488521163677,0.4511742517660624,True,78e59abee7c24a10f947d0770ecbd12a96c2674c174a8c21b1f25bd5c1d7e2a2,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
32,bio,100,0.004,0.2,108,0.4330658262431383,0.7633441467005629,0.3184390484645569,0.4493934148067503,True,04afcb5ffd6934aeeeee5ff6a81d6851acc2e06ac12335cc3110d6e939af38d3,0.4330624034081062,0.4339340640029691,0.7631556574104333,0.7637024833285799,1,1
33,bio,100,0.004,0.3,101,0.42344450772253506,0.7541066565926504,0.32393902583764256,0.4576328258015467,True,c08149adf31d2b77d7da50578d5b2e271b26f8f758992fabaaf34250bf027db2,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
34,bio,100,0.004,0.3,102,0.42491081058331076,0.754038913613839,0.3244218227732451,0.46956681129759986,True,8a6abf0629d07786ee54cacfaa7c996773dda92edb48ba04768d957c13507cc6,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
35,bio,100,0.004,0.3,103,0.42501702831946003,0.7554407484485676,0.32270919209020316,0.4615186735040634,True,5744d8c199189c8fbb67b4a004cae731fdcd76e9f0d10f6c8685ec29ac0012ea,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
36,bio,100,0.004,0.3,104,0.42686100187264786,0.7556017240146827,0.3217870958471259,0.4634082907191645,True,dbf05f21f7a42b670efcde90d38403375fec124c51590a3f6a31d187d8e06242,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
37,bio,100,0.004,0.3,105,0.4251539965971726,0.7560201083141037,0.3198930062971905,0.4723981549829085,True,c542c99c2a472eb57c4f83a4ea5b356d08e71d91ea59f0fa6e7da973cb1c1d0c,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
38,bio,100,0.004,0.3,106,0.4271004060129856,0.7555408804963863,0.321542227783539,0.45909783153254635,True,9a95d5bcee90ec3db4aa611331f5477af4b4adb458e0f99c9661894395f3333d,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
39,bio,100,0.004,0.3,107,0.426563930589951,0.7559090322668426,0.32209488521163676,0.4527064832153269,True,e3a35a5b4254393cadfb87c5f5e91b12b87cb1840778a94246812ab3bd305697,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
40,bio,100,0.004,0.3,108,0.4250658262431382,0.755144146700563,0.3225390484645569,0.450928171668572,True,176a688698875af8498b762355c4aa3fc8dd34b39a69f49d32be35105e6d6556,0.4250624034081062,0.42593406400296907,0.7549556574104334,0.7555024833285798,1,1
41,bio,100,0.004,0.5,101,0.40744450772253515,0.7377066565926503,0.33213902583764254,0.4605828966221651,True,7e9ac7a4c181592eafe9a4ee693e8682073d173cd86a04cd6fcf04a333e39b8c,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
42,bio,100,0.004,0.5,102,0.40891081058331075,0.737638913613839,0.33262182277324515,0.47243529314512217,True,8b24bf1f9effe8a592c8327af86674457e169b4562c06203a37c442768a3a9ea,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
43,bio,100,0.004,0.5,103,0.40901702831946013,0.7390407484485675,0.33090919209020314,0.4644560751636353,True,e367cfa029f0e241e88dad08487ceb4d599fe4e14a8fb708db324f6ef8b632e3,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
44,bio,100,0.004,0.5,104,0.41086100187264796,0.7392017240146826,0.3299870958471258,0.46634185692253066,True,953f1ae92298d89ce1c539865c3655706d30f8b5c8b6ba0f3abba65a9967f5e5,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
45,bio,100,0.004,0.5,105,0.4091539965971727,0.7396201083141039,0.3280930062971905,0.4752859049888954,True,7d7f5ca7390aab9887ec37e2005be3b38207b6097c2cc786252e020f6e64166b,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
46,bio,100,0.004,0.5,106,0.4111004060129857,0.7391408804963865,0.32974222778353895,0.4620607471686403,True,f8096127bf91d9e961cee053352f37c10fde00ee544f7b3a43dedfaeb8e75107,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
47,bio,100,0.004,0.5,107,0.410563930589951,0.7395090322668427,0.3302948852116368,0.4557011735418939,True,b1c2bc739459761e0dfd979f98beb3852bf4b79236acdb44429ed6847a6b1b31,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
48,bio,100,0.004,0.5,108,0.40906582624313825,0.738744146700563,0.3307390484645568,0.4539282964367876,True,087d6703b5fd6dc2aa0f64145acc7960ffea0cd6423e98a1e1e914199e384c63,0.40906240340810635,0.4099340640029692,0.7385556574104334,0.7391024833285799,1,1
