domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,1200,0.0043,0.01,1003,0.455919011674363,0.7818721526867848,0.30953576574479347,0.4557817942526594,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
bio,1200,0.0043,0.01,1004,0.45488882478123227,0.7814331578948768,0.3099225370523691,0.4505106690564805,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
bio,1200,0.0043,0.01,1005,0.45392588610456386,0.7815491845605355,0.3082138180874141,0.43928783266755506,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
bio,1200,0.0043,0.01,1006,0.4536431710331429,0.7809994818503695,0.3097439937727528,0.4576048094535263,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
bio,1200,0.0043,0.02,1001,0.45326807910452827,0.7803976890064328,0.3104838701695284,0.4554863537499506,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
bio,1200,0.0043,0.02,1002,0.4540148314578036,0.7802455380737889,0.31045625752799844,0.43587096320413593,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
bio,1200,0.0043,0.02,1003,0.45511901167436297,0.7810521526867849,0.30994576574479343,0.455938994388563,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
bio,1200,0.0043,0.02,1004,0.4540888247812323,0.7806131578948765,0.3103325370523691,0.4506691565852161,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
bio,1200,0.0043,0.02,1005,0.45312588610456384,0.7807291845605355,0.3086238180874141,0.43944988205873864,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
bio,1200,0.0043,0.02,1006,0.45284317103314287,0.7801794818503694,0.31015399377275277,0.4577613564621954,True,0.45374330069260566,0.45338122110401624,0.45411292658726643,1,0.780536200678798,0.7804032293568887,0.7806768166160458,1
