domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,2000,0.0042,0.01,1104,0.451841545353073,0.7803474334910677,0.30871175716216814,0.44128030028813336,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
bio,2000,0.0042,0.01,1105,0.45352922219316516,0.781401724305038,0.30991343833145335,0.4385677535261717,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
bio,2000,0.0042,0.01,1106,0.453703059574254,0.7813029209340199,0.3093409754230328,0.4379234279457032,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
bio,2000,0.0042,0.02,1101,0.45170709028591877,0.779512469291576,0.3102363817439466,0.44090847042956377,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0042,0.02,1102,0.451072269918711,0.7798096160428384,0.31103357995427244,0.43472038165640975,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0042,0.02,1103,0.45098932368456407,0.7794228332005191,0.30978827061981534,0.43327917464663324,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0042,0.02,1104,0.45104154535307306,0.7795274334910677,0.3091217571621682,0.4414416615771284,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0042,0.02,1105,0.45272922219316514,0.7805817243050379,0.31032343833145337,0.4387290634180697,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0042,0.02,1106,0.45290305957425403,0.7804829209340198,0.3097509754230328,0.4380851669489715,True,0.45174041850161434,0.4513646373044871,0.4521196757512667,1,0.7798894995441764,0.7796766986820437,0.7801206769584353,1
bio,2000,0.0045,0.005,1101,0.4579070894525855,0.7827424689582428,0.30862138191061333,0.44027325662021555,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.005,1102,0.4572722690853778,0.7830396157095051,0.30941858012093904,0.4340819672624467,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.005,1103,0.4571893228512309,0.7826528328671859,0.308173270786482,0.4326371710910064,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.005,1104,0.4572415445197398,0.7827574331577344,0.30750675732883487,0.4408046069793897,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.005,1105,0.4589292213598319,0.7838117239717046,0.30870843849811996,0.4380922308277347,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.005,1106,0.45910305874092083,0.7837129206006866,0.3081359755896994,0.43744664083200185,True,0.4579404176682812,0.45756463647115386,0.45831967491793346,1,0.7831194992108432,0.7829066983487103,0.7833506766251022,1
bio,2000,0.0045,0.01,1101,0.45750708945258556,0.7823324689582428,0.30882638191061323,0.4403541012620503,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.01,1102,0.45687226908537787,0.7826296157095051,0.30962358012093905,0.4341632141251049,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.01,1103,0.45678932285123086,0.7822428328671859,0.30837827078648195,0.43271887449837676,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.01,1104,0.45684154451973985,0.7823474331577345,0.3077117573288348,0.4408856870717636,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.01,1105,0.45852922135983193,0.7834017239717046,0.3089134384981199,0.4381732798246168,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.01,1106,0.4587030587409208,0.7833029206006866,0.3083409755896994,0.4375279052796543,True,0.45754041766828124,0.4571646364711539,0.4579196749179335,1,0.7827094992108433,0.7824966983487104,0.782940676625102,1
bio,2000,0.0045,0.02,1101,0.4567070894525856,0.7815124689582429,0.30923638191061326,0.4405156037077119,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0045,0.02,1102,0.4560722690853778,0.7818096157095049,0.31003358012093907,0.4343255245561799,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0045,0.02,1103,0.4559893228512309,0.7814228328671858,0.30878827078648197,0.4328820971850719,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0045,0.02,1104,0.4560415445197398,0.7815274331577344,0.30812175732883484,0.4410476588520918,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0045,0.02,1105,0.45772922135983196,0.7825817239717046,0.30932343849812,0.4383351919662378,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0045,0.02,1106,0.45790305874092085,0.7824829206006866,0.3087509755896994,0.43769024790084926,True,0.4567404176682812,0.45636463647115394,0.45711967491793354,1,0.7818894992108433,0.7816766983487103,0.7821206766251021,1
bio,2000,0.0048,0.005,1101,0.46290708861925234,0.7847424686249095,0.3076213820772799,0.4398779969816212,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.005,1102,0.4622722682520446,0.7850396153761717,0.30841858028760566,0.4336847626219412,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.005,1103,0.46218932201789764,0.7846528325338525,0.30717327095314856,0.43223773540977994,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.005,1104,0.46224154368640663,0.7847574328244011,0.30650675749550144,0.44040819127826836,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.005,1105,0.46392922052649876,0.7858117236383713,0.30770843866478664,0.4376959790822132,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.005,1106,0.46410305790758766,0.7857129202673533,0.30713597575636614,0.4370493360857062,True,0.46294041683494797,0.4625646356378207,0.4633196740846004,1,0.78511949887751,0.784906698015377,0.7853506762917688,1
bio,2000,0.0048,0.01,1101,0.4625070886192523,0.7843324686249096,0.30782638207727986,0.43995914657792007,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.01,1102,0.4618722682520446,0.7846296153761718,0.3086235802876057,0.4337663086279364,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.01,1103,0.4617893220178977,0.7842428325338526,0.3073782709531486,0.4323197393201042,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.01,1104,0.46184154368640656,0.7843474328244011,0.3067117574955015,0.44048957888814666,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.01,1105,0.4635292205264987,0.7854017236383714,0.3079134386647866,0.43777733141548547,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.01,1106,0.4637030579075876,0.7853029202673534,0.30734097575636604,0.4371309045580136,True,0.4625404168349479,0.46216463563782073,0.46291967408460033,1,0.7847094988775098,0.7844966980153771,0.7849406762917689,1
bio,2000,0.0048,0.02,1101,0.4617070886192523,0.7835124686249095,0.30823638207727994,0.4401212578746955,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.0048,0.02,1102,0.4610722682520446,0.7838096153761717,0.30903358028760575,0.43392921633276477,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.0048,0.02,1103,0.4609893220178976,0.7834228325338525,0.30778827095314865,0.43248356199626603,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.0048,0.02,1104,0.4610415436864066,0.7835274328244011,0.30712175749550147,0.44065216463095597,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.0048,0.02,1105,0.4627292205264987,0.7845817236383714,0.3083234386647866,0.43793984918588125,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.0048,0.02,1106,0.46290305790758757,0.7844829202673533,0.3077509757563661,0.43729385418254946,True,0.46174041683494793,0.4613646356378207,0.4621196740846003,1,0.7838894988775098,0.783676698015377,0.7841206762917688,1
bio,2000,0.005,0.005,1101,0.4662404213970302,0.7860758017360208,0.3069547155217243,0.43961366182291906,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.005,1102,0.4656056010298225,0.7863729484872829,0.3077519137320502,0.43341914664132125,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.005,1103,0.46552265479567556,0.7859861656449636,0.30650660439759303,0.4319706283764416,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.005,1104,0.4655748764641845,0.7860907659355123,0.30584009093994585,0.4401430784332965,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.005,1105,0.4672625533042767,0.7871450567494825,0.30704177210923106,0.4374309869339775,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.005,1106,0.4674363906853655,0.7870462533784645,0.3064693092008105,0.4367836400674745,True,0.46627374961272583,0.4658979684155986,0.4666530068623782,1,0.7864528319886211,0.7862400311264882,0.78668400940288,1
bio,2000,0.005,0.01,1101,0.46584042139703025,0.7856658017360206,0.30715971552172433,0.4396950156817996,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.01,1102,0.4652056010298225,0.7859629484872828,0.3079569137320501,0.4335008929949958,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.01,1103,0.46512265479567555,0.7855761656449638,0.30671160439759304,0.4320528335440454,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.01,1104,0.46517487646418454,0.7856807659355124,0.3060450909399459,0.4402246720278202,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.01,1105,0.4668625533042766,0.7867350567494825,0.307246772109231,0.43751254243855764,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.01,1106,0.4670363906853655,0.7866362533784645,0.30667430920081046,0.436865412171713,True,0.4658737496127259,0.4654979684155986,0.4662530068623782,1,0.786042831988621,0.7858300311264883,0.78627400940288,1
bio,2000,0.005,0.02,1101,0.4650404213970303,0.7848458017360207,0.30756971552172435,0.439857534794089,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.005,0.02,1102,0.4644056010298225,0.7851429484872828,0.30836691373205016,0.4336642007157522,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.005,0.02,1103,0.4643226547956756,0.7847561656449636,0.3071216043975931,0.432217058052979,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.005,0.02,1104,0.46437487646418457,0.7848607659355121,0.3064550909399459,0.4403876690203753,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.005,0.02,1105,0.46606255330427665,0.7859150567494825,0.30765677210923104,0.43767546585121786,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.005,0.02,1106,0.46623639068536554,0.7858162533784645,0.30708430920081053,0.43702876835844395,True,0.46507374961272585,0.4646979684155986,0.4654530068623783,1,0.785222831988621,0.785010031126488,0.7854540094028799,1
bio,2000,0.0053,0.005,1101,0.4712404205636971,0.7880758014026874,0.30595471568839094,0.43921590971826463,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.005,1102,0.4706056001964893,0.7883729481539495,0.3067519138987168,0.4330194973399957,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.005,1103,0.4705226539623424,0.7879861653116305,0.30550660456425965,0.4315687369368831,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.005,1104,0.4705748756308514,0.7880907656021789,0.30484009110661253,0.4397441492448972,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.005,1105,0.47226255247094345,0.7891450564161492,0.3060417722758977,0.437032256049864,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.005,1106,0.47243638985203235,0.7890462530451312,0.3054693093674771,0.43638385056253276,True,0.4712737487793926,0.4708979675822654,0.47165300602904503,1,0.7884528316552877,0.7882400307931549,0.7886840090695467,1
bio,2000,0.0053,0.01,1101,0.470840420563697,0.7876658014026874,0.30615971568839095,0.4392975714201084,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.01,1102,0.47020560019648927,0.7879629481539496,0.3069569138987167,0.4331015456024188,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.01,1103,0.4701226539623424,0.7875761653116303,0.3057116045642596,0.43165124538244093,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.01,1104,0.47017487563085125,0.787680765602179,0.30504509110661254,0.43982605328572355,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.01,1105,0.4718625524709434,0.7887350564161493,0.3062467722758977,0.43711411774145825,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.01,1106,0.4720363898520323,0.7886362530451313,0.30567430936747714,0.4364659295474041,True,0.4708737487793926,0.47049796758226536,0.4712530060290451,1,0.7880428316552879,0.7878300307931551,0.7882740090695467,1
bio,2000,0.0053,0.02,1101,0.470040420563697,0.7868458014026873,0.3065697156883909,0.43946070514713403,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0053,0.02,1102,0.46940560019648936,0.7871429481539496,0.3073669138987168,0.433265456115251,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0053,0.02,1103,0.4693226539623423,0.7867561653116304,0.3061216045642597,0.43181607541831124,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0053,0.02,1104,0.4693748756308513,0.786860765602179,0.30545509110661256,0.4399896700847193,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0053,0.02,1105,0.47106255247094336,0.7879150564161491,0.30665677227589766,0.4372776524710433,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0053,0.02,1106,0.4712363898520323,0.7878162530451313,0.30608430936747716,0.436629898436314,True,0.4700737487793927,0.46969796758226534,0.47045300602904505,1,0.7872228316552878,0.787010030793155,0.7874540090695467,1
bio,2000,0.0055,0.005,1101,0.4745737533414749,0.7894091345137985,0.30528804913283536,0.43894990505852655,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.005,1102,0.4739389329742671,0.7897062812650606,0.3060852473431612,0.43275224406397755,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.005,1103,0.4738559867401202,0.7893194984227416,0.3048399380087041,0.4312999851837547,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.005,1104,0.4739082084086292,0.7894240987132901,0.30417342455105695,0.4394773527749653,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.005,1105,0.47559588524872126,0.7904783895272604,0.3053751057203421,0.43676560338882053,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.005,1106,0.4757697226298102,0.7903795861562424,0.30480264281192154,0.4361164902702391,True,0.47460708155717046,0.4742313003600432,0.4749863388068229,1,0.7897861647663988,0.789573363904266,0.7900173421806578,1
bio,2000,0.0055,0.01,1101,0.4741737533414748,0.7889991345137986,0.30549304913283537,0.43903177296076534,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
bio,2000,0.0055,0.01,1102,0.47353893297426713,0.7892962812650608,0.3062902473431612,0.43283449452903805,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
bio,2000,0.0055,0.01,1103,0.47345598674012024,0.7889094984227415,0.3050449380087041,0.4313826967479698,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
bio,2000,0.0055,0.01,1104,0.4735082084086291,0.7890140987132902,0.3043784245510569,0.43955946476535346,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
bio,2000,0.0055,0.01,1105,0.47519588524872125,0.7900683895272604,0.3055801057203421,0.43684767016403236,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
bio,2000,0.0055,0.01,1106,0.47536972262981014,0.7899695861562424,0.3050076428119216,0.43619877480293817,True,0.4742070815571705,0.47383130036004323,0.47458633880682294,1,0.789376164766399,0.7891633639042662,0.7896073421806579,1
